,Crash_Year,Crash_Police_Region,Crash_Severity,Involving_Male_Driver,Involving_Female_Driver,Involving_Young_Driver_16-24,Involving_Senior_Driver_60plus,Involving_Provisional_Driver,Involving_Overseas_Licensed_Driver,Involving_Unlicensed_Driver,Count_Crashes,Count_Casualty_Fatality,Count_Casualty_Hospitalised,Count_Casualty_MedicallyTreated,Count_Casualty_MinorInjury,Count_Casualty_All
1528,2008,Brisbane,Medical treatment,1,1,1,0,0,0,1,19,0,0,22,0,22
1529,2008,Brisbane,Medical treatment,1,1,1,0,0,1,0,3,0,0,4,0,4
1530,2008,Brisbane,Medical treatment,1,1,1,0,0,1,1,1,0,0,1,0,1
1531,2008,Brisbane,Medical treatment,1,1,1,0,1,0,0,150,0,0,193,41,234
1532,2008,Brisbane,Medical treatment,1,1,1,0,1,0,1,5,0,0,5,2,7
1533,2008,Brisbane,Medical treatment,1,1,1,0,1,1,0,3,0,0,3,1,4
1534,2008,Brisbane,Medical treatment,1,1,1,1,0,0,0,24,0,0,31,8,39
1535,2008,Brisbane,Medical treatment,1,1,1,1,0,0,1,3,0,0,4,1,5
1536,2008,Brisbane,Medical treatment,1,1,1,1,1,0,0,25,0,0,32,5,37
1537,2008,Brisbane,Minor injury,0,0,0,0,0,0,0,12,0,0,0,12,12
1538,2008,Brisbane,Minor injury,0,1,0,0,0,0,0,93,0,0,0,110,110
1539,2008,Brisbane,Minor injury,0,1,0,0,0,0,1,9,0,0,0,9,9
1540,2008,Brisbane,Minor injury,0,1,0,0,0,1,0,2,0,0,0,3,3
1541,2008,Brisbane,Minor injury,0,1,0,0,1,0,0,2,0,0,0,2,2
1542,2008,Brisbane,Minor injury,0,1,0,1,0,0,0,15,0,0,0,21,21
1543,2008,Brisbane,Minor injury,0,1,1,0,0,0,0,24,0,0,0,30,30
1544,2008,Brisbane,Minor injury,0,1,1,0,0,0,1,2,0,0,0,4,4
1545,2008,Brisbane,Minor injury,0,1,1,0,1,0,0,47,0,0,0,56,56
1546,2008,Brisbane,Minor injury,0,1,1,0,1,0,1,1,0,0,0,1,1
1547,2008,Brisbane,Minor injury,0,1,1,1,0,0,1,1,0,0,0,1,1
1548,2008,Brisbane,Minor injury,0,1,1,1,1,0,0,2,0,0,0,2,2
1549,2008,Brisbane,Minor injury,1,0,0,0,0,0,0,187,0,0,0,212,212
1550,2008,Brisbane,Minor injury,1,0,0,0,0,0,1,14,0,0,0,19,19
1551,2008,Brisbane,Minor injury,1,0,0,0,0,1,0,4,0,0,0,4,4
1552,2008,Brisbane,Minor injury,1,0,0,0,1,0,0,8,0,0,0,9,9
1553,2008,Brisbane,Minor injury,1,0,0,1,0,0,0,56,0,0,0,64,64
1554,2008,Brisbane,Minor injury,1,0,0,1,0,0,1,1,0,0,0,1,1
1555,2008,Brisbane,Minor injury,1,0,0,1,0,1,0,1,0,0,0,1,1
1556,2008,Brisbane,Minor injury,1,0,1,0,0,0,0,76,0,0,0,91,91
1557,2008,Brisbane,Minor injury,1,0,1,0,0,0,1,14,0,0,0,17,17
1558,2008,Brisbane,Minor injury,1,0,1,0,1,0,0,87,0,0,0,104,104
1559,2008,Brisbane,Minor injury,1,0,1,0,1,0,1,3,0,0,0,3,3
1560,2008,Brisbane,Minor injury,1,0,1,1,0,0,0,4,0,0,0,5,5
1561,2008,Brisbane,Minor injury,1,0,1,1,0,1,0,1,0,0,0,1,1
1562,2008,Brisbane,Minor injury,1,0,1,1,1,0,0,3,0,0,0,3,3
1563,2008,Brisbane,Minor injury,1,1,0,0,0,0,0,139,0,0,0,175,175
1564,2008,Brisbane,Minor injury,1,1,0,0,0,0,1,11,0,0,0,14,14
1565,2008,Brisbane,Minor injury,1,1,0,0,0,1,0,1,0,0,0,2,2
1566,2008,Brisbane,Minor injury,1,1,0,0,1,0,0,10,0,0,0,13,13
1567,2008,Brisbane,Minor injury,1,1,0,0,1,0,1,1,0,0,0,2,2
1568,2008,Brisbane,Minor injury,1,1,0,1,0,0,0,52,0,0,0,61,61
1569,2008,Brisbane,Minor injury,1,1,0,1,0,0,1,3,0,0,0,4,4
1570,2008,Brisbane,Minor injury,1,1,0,1,1,0,0,2,0,0,0,2,2
1571,2008,Brisbane,Minor injury,1,1,1,0,0,0,0,62,0,0,0,87,87
1572,2008,Brisbane,Minor injury,1,1,1,0,0,0,1,6,0,0,0,7,7
1573,2008,Brisbane,Minor injury,1,1,1,0,0,1,0,2,0,0,0,2,2
1574,2008,Brisbane,Minor injury,1,1,1,0,1,0,0,69,0,0,0,84,84
1575,2008,Brisbane,Minor injury,1,1,1,0,1,0,1,4,0,0,0,4,4
1576,2008,Brisbane,Minor injury,1,1,1,0,1,1,0,2,0,0,0,2,2
1577,2008,Brisbane,Minor injury,1,1,1,1,0,0,0,11,0,0,0,14,14
1578,2008,Brisbane,Minor injury,1,1,1,1,0,0,1,3,0,0,0,4,4
1579,2008,Brisbane,Minor injury,1,1,1,1,1,0,0,16,0,0,0,18,18
1580,2008,Brisbane,Minor injury,1,1,1,1,1,1,0,1,0,0,0,1,1
1581,2008,Brisbane,Property damage only,0,0,0,0,0,0,0,70,0,0,0,0,0
1582,2008,Brisbane,Property damage only,0,1,0,0,0,0,0,113,0,0,0,0,0
1583,2008,Brisbane,Property damage only,0,1,0,0,0,0,1,10,0,0,0,0,0
1584,2008,Brisbane,Property damage only,0,1,0,0,0,1,0,1,0,0,0,0,0
1585,2008,Brisbane,Property damage only,0,1,0,0,1,0,0,7,0,0,0,0,0
1586,2008,Brisbane,Property damage only,0,1,0,1,0,0,0,41,0,0,0,0,0
1587,2008,Brisbane,Property damage only,0,1,1,0,0,0,0,49,0,0,0,0,0
1588,2008,Brisbane,Property damage only,0,1,1,0,0,0,1,12,0,0,0,0,0
1589,2008,Brisbane,Property damage only,0,1,1,0,0,1,0,1,0,0,0,0,0
1590,2008,Brisbane,Property damage only,0,1,1,0,1,0,0,72,0,0,0,0,0
1591,2008,Brisbane,Property damage only,0,1,1,0,1,0,1,1,0,0,0,0,0
1592,2008,Brisbane,Property damage only,0,1,1,0,1,1,0,1,0,0,0,0,0
1593,2008,Brisbane,Property damage only,0,1,1,1,0,0,0,6,0,0,0,0,0
1594,2008,Brisbane,Property damage only,0,1,1,1,1,0,0,6,0,0,0,0,0
1595,2008,Brisbane,Property damage only,1,0,0,0,0,0,0,454,0,0,0,0,0
1596,2008,Brisbane,Property damage only,1,0,0,0,0,0,1,58,0,0,0,0,0
1597,2008,Brisbane,Property damage only,1,0,0,0,0,1,0,10,0,0,0,0,0
1598,2008,Brisbane,Property damage only,1,0,0,0,1,0,0,38,0,0,0,0,0
1599,2008,Brisbane,Property damage only,1,0,0,1,0,0,0,95,0,0,0,0,0
1600,2008,Brisbane,Property damage only,1,0,0,1,0,0,1,9,0,0,0,0,0
1601,2008,Brisbane,Property damage only,1,0,0,1,0,1,0,1,0,0,0,0,0
1602,2008,Brisbane,Property damage only,1,0,0,1,1,0,0,2,0,0,0,0,0
1603,2008,Brisbane,Property damage only,1,0,1,0,0,0,0,212,0,0,0,0,0
1604,2008,Brisbane,Property damage only,1,0,1,0,0,0,1,54,0,0,0,0,0
1605,2008,Brisbane,Property damage only,1,0,1,0,0,1,0,11,0,0,0,0,0
1606,2008,Brisbane,Property damage only,1,0,1,0,1,0,0,253,0,0,0,0,0
1607,2008,Brisbane,Property damage only,1,0,1,0,1,0,1,5,0,0,0,0,0
1608,2008,Brisbane,Property damage only,1,0,1,1,0,0,0,9,0,0,0,0,0
1609,2008,Brisbane,Property damage only,1,0,1,1,0,0,1,1,0,0,0,0,0
1610,2008,Brisbane,Property damage only,1,0,1,1,1,0,0,14,0,0,0,0,0
1611,2008,Brisbane,Property damage only,1,0,1,1,1,0,1,1,0,0,0,0,0
1612,2008,Brisbane,Property damage only,1,1,0,0,0,0,0,188,0,0,0,0,0
1613,2008,Brisbane,Property damage only,1,1,0,0,0,0,1,18,0,0,0,0,0
1614,2008,Brisbane,Property damage only,1,1,0,0,0,1,0,7,0,0,0,0,0
1615,2008,Brisbane,Property damage only,1,1,0,0,1,0,0,12,0,0,0,0,0
1616,2008,Brisbane,Property damage only,1,1,0,1,0,0,0,76,0,0,0,0,0
1617,2008,Brisbane,Property damage only,1,1,0,1,0,0,1,4,0,0,0,0,0
1618,2008,Brisbane,Property damage only,1,1,0,1,0,1,0,2,0,0,0,0,0
1619,2008,Brisbane,Property damage only,1,1,0,1,1,0,0,7,0,0,0,0,0
1620,2008,Brisbane,Property damage only,1,1,1,0,0,0,0,98,0,0,0,0,0
1621,2008,Brisbane,Property damage only,1,1,1,0,0,0,1,17,0,0,0,0,0
1622,2008,Brisbane,Property damage only,1,1,1,0,0,1,0,3,0,0,0,0,0
1623,2008,Brisbane,Property damage only,1,1,1,0,1,0,0,143,0,0,0,0,0
1624,2008,Brisbane,Property damage only,1,1,1,0,1,0,1,5,0,0,0,0,0
1625,2008,Brisbane,Property damage only,1,1,1,0,1,1,0,2,0,0,0,0,0
1626,2008,Brisbane,Property damage only,1,1,1,1,0,0,0,21,0,0,0,0,0
1627,2008,Brisbane,Property damage only,1,1,1,1,0,0,1,5,0,0,0,0,0
1628,2008,Brisbane,Property damage only,1,1,1,1,1,0,0,26,0,0,0,0,0
1629,2008,Brisbane,Property damage only,1,1,1,1,1,0,1,1,0,0,0,0,0
1630,2008,Brisbane,Property damage only,1,1,1,1,1,1,0,1,0,0,0,0,0
1631,2009,Brisbane,Fatal,0,0,0,0,0,0,0,1,1,0,0,0,1
1632,2009,Brisbane,Fatal,1,0,0,0,0,0,0,12,12,0,1,2,15
1633,2009,Brisbane,Fatal,1,0,0,0,0,0,1,2,2,2,0,0,4
1634,2009,Brisbane,Fatal,1,0,0,0,1,0,0,2,2,0,0,0,2
1635,2009,Brisbane,Fatal,1,0,0,1,0,0,0,2,2,0,0,0,2
1636,2009,Brisbane,Fatal,1,0,0,1,0,1,0,1,1,0,0,1,2
1637,2009,Brisbane,Fatal,1,0,1,0,0,0,0,5,5,2,5,0,12
1638,2009,Brisbane,Fatal,1,0,1,0,1,0,0,4,4,1,0,0,5
1639,2009,Brisbane,Fatal,1,1,0,0,0,0,0,4,4,2,1,0,7
1640,2009,Brisbane,Fatal,1,1,0,1,0,0,0,1,1,0,0,1,2
1641,2009,Brisbane,Fatal,1,1,1,0,0,0,0,1,1,3,0,4,8
1642,2009,Brisbane,Fatal,1,1,1,0,1,0,0,1,1,0,0,0,1
1643,2009,Brisbane,Hospitalisation,0,0,0,0,0,0,0,25,0,25,1,0,26
1644,2009,Brisbane,Hospitalisation,0,0,0,0,0,0,1,1,0,1,0,1,2
1645,2009,Brisbane,Hospitalisation,0,1,0,0,0,0,0,166,0,186,11,7,204
1646,2009,Brisbane,Hospitalisation,0,1,0,0,0,0,1,7,0,13,0,1,14
1647,2009,Brisbane,Hospitalisation,0,1,0,0,0,1,0,1,0,1,0,0,1
1648,2009,Brisbane,Hospitalisation,0,1,0,0,1,0,0,5,0,5,0,0,5
1649,2009,Brisbane,Hospitalisation,0,1,0,1,0,0,0,39,0,48,4,0,52
1650,2009,Brisbane,Hospitalisation,0,1,0,1,0,0,1,1,0,1,0,0,1
1651,2009,Brisbane,Hospitalisation,0,1,1,0,0,0,0,44,0,50,7,7,64
1652,2009,Brisbane,Hospitalisation,0,1,1,0,0,0,1,5,0,5,1,0,6
1653,2009,Brisbane,Hospitalisation,0,1,1,0,1,0,0,37,0,51,4,3,58
1654,2009,Brisbane,Hospitalisation,0,1,1,1,0,0,0,5,0,6,1,1,8
1655,2009,Brisbane,Hospitalisation,0,1,1,1,1,0,0,2,0,3,3,0,6
1656,2009,Brisbane,Hospitalisation,1,0,0,0,0,0,0,393,0,424,18,14,456
1657,2009,Brisbane,Hospitalisation,1,0,0,0,0,0,1,27,0,38,1,7,46
1658,2009,Brisbane,Hospitalisation,1,0,0,0,0,1,0,5,0,5,1,1,7
1659,2009,Brisbane,Hospitalisation,1,0,0,0,1,0,0,12,0,16,8,0,24
1660,2009,Brisbane,Hospitalisation,1,0,0,1,0,0,0,99,0,109,22,6,137
1661,2009,Brisbane,Hospitalisation,1,0,0,1,0,0,1,3,0,3,0,1,4
1662,2009,Brisbane,Hospitalisation,1,0,1,0,0,0,0,123,0,146,18,18,182
1663,2009,Brisbane,Hospitalisation,1,0,1,0,0,0,1,26,0,34,1,1,36
1664,2009,Brisbane,Hospitalisation,1,0,1,0,0,1,0,3,0,4,2,0,6
1665,2009,Brisbane,Hospitalisation,1,0,1,0,1,0,0,101,0,122,18,13,153
1666,2009,Brisbane,Hospitalisation,1,0,1,0,1,0,1,2,0,2,0,1,3
1667,2009,Brisbane,Hospitalisation,1,0,1,1,0,0,0,7,0,8,1,1,10
1668,2009,Brisbane,Hospitalisation,1,0,1,1,0,0,1,1,0,1,2,0,3
1669,2009,Brisbane,Hospitalisation,1,0,1,1,1,0,0,8,0,11,2,0,13
1670,2009,Brisbane,Hospitalisation,1,1,0,0,0,0,0,150,0,178,18,15,211
1671,2009,Brisbane,Hospitalisation,1,1,0,0,0,0,1,13,0,13,1,2,16
1672,2009,Brisbane,Hospitalisation,1,1,0,0,0,1,0,2,0,2,1,0,3
1673,2009,Brisbane,Hospitalisation,1,1,0,0,1,0,0,9,0,13,1,0,14
1674,2009,Brisbane,Hospitalisation,1,1,0,1,0,0,0,95,0,108,23,14,145
1675,2009,Brisbane,Hospitalisation,1,1,0,1,0,0,1,5,0,6,1,1,8
1676,2009,Brisbane,Hospitalisation,1,1,0,1,1,0,0,5,0,7,8,1,16
1677,2009,Brisbane,Hospitalisation,1,1,1,0,0,0,0,74,0,87,15,17,119
1678,2009,Brisbane,Hospitalisation,1,1,1,0,0,0,1,16,0,21,6,3,30
1679,2009,Brisbane,Hospitalisation,1,1,1,0,0,1,0,5,0,5,4,0,9
1680,2009,Brisbane,Hospitalisation,1,1,1,0,1,0,0,82,0,111,19,11,141
1681,2009,Brisbane,Hospitalisation,1,1,1,0,1,0,1,2,0,3,1,0,4
1682,2009,Brisbane,Hospitalisation,1,1,1,1,0,0,0,21,0,23,5,3,31
1683,2009,Brisbane,Hospitalisation,1,1,1,1,1,0,0,10,0,15,2,0,17
1684,2009,Brisbane,Hospitalisation,1,1,1,1,1,0,1,1,0,2,1,1,4
1685,2009,Brisbane,Medical treatment,0,0,0,0,0,0,0,24,0,0,24,2,26
1686,2009,Brisbane,Medical treatment,0,1,0,0,0,0,0,214,0,0,249,20,269
1687,2009,Brisbane,Medical treatment,0,1,0,0,0,0,1,14,0,0,18,1,19
1688,2009,Brisbane,Medical treatment,0,1,0,0,0,1,0,5,0,0,5,0,5
1689,2009,Brisbane,Medical treatment,0,1,0,0,1,0,0,10,0,0,10,2,12
1690,2009,Brisbane,Medical treatment,0,1,0,1,0,0,0,52,0,0,58,8,66
1691,2009,Brisbane,Medical treatment,0,1,0,1,1,0,0,1,0,0,1,0,1
1692,2009,Brisbane,Medical treatment,0,1,1,0,0,0,0,59,0,0,63,9,72
1693,2009,Brisbane,Medical treatment,0,1,1,0,0,0,1,3,0,0,4,1,5
1694,2009,Brisbane,Medical treatment,0,1,1,0,0,1,0,2,0,0,2,1,3
1695,2009,Brisbane,Medical treatment,0,1,1,0,1,0,0,58,0,0,79,9,88
1696,2009,Brisbane,Medical treatment,0,1,1,1,0,0,0,3,0,0,3,1,4
1697,2009,Brisbane,Medical treatment,0,1,1,1,1,0,0,6,0,0,8,2,10
1698,2009,Brisbane,Medical treatment,1,0,0,0,0,0,0,420,0,0,480,15,495
1699,2009,Brisbane,Medical treatment,1,0,0,0,0,0,1,19,0,0,20,0,20
1700,2009,Brisbane,Medical treatment,1,0,0,0,0,1,0,6,0,0,7,0,7
1701,2009,Brisbane,Medical treatment,1,0,0,0,1,0,0,10,0,0,11,0,11
1702,2009,Brisbane,Medical treatment,1,0,0,1,0,0,0,85,0,0,95,7,102
1703,2009,Brisbane,Medical treatment,1,0,0,1,0,0,1,2,0,0,2,1,3
1704,2009,Brisbane,Medical treatment,1,0,0,1,1,0,0,2,0,0,2,0,2
1705,2009,Brisbane,Medical treatment,1,0,1,0,0,0,0,115,0,0,136,6,142
1706,2009,Brisbane,Medical treatment,1,0,1,0,0,0,1,15,0,0,17,5,22
1707,2009,Brisbane,Medical treatment,1,0,1,0,0,1,0,4,0,0,7,0,7
1708,2009,Brisbane,Medical treatment,1,0,1,0,1,0,0,91,0,0,112,6,118
1709,2009,Brisbane,Medical treatment,1,0,1,0,1,0,1,4,0,0,4,1,5
1710,2009,Brisbane,Medical treatment,1,0,1,0,1,1,0,2,0,0,3,0,3
1711,2009,Brisbane,Medical treatment,1,0,1,1,0,0,0,15,0,0,19,0,19
1712,2009,Brisbane,Medical treatment,1,0,1,1,0,0,1,1,0,0,1,0,1
1713,2009,Brisbane,Medical treatment,1,0,1,1,1,0,0,11,0,0,14,0,14
1714,2009,Brisbane,Medical treatment,1,1,0,0,0,0,0,283,0,0,328,37,365
1715,2009,Brisbane,Medical treatment,1,1,0,0,0,0,1,10,0,0,11,2,13
1716,2009,Brisbane,Medical treatment,1,1,0,0,0,1,0,6,0,0,6,3,9
1717,2009,Brisbane,Medical treatment,1,1,0,0,1,0,0,9,0,0,15,2,17
1718,2009,Brisbane,Medical treatment,1,1,0,0,1,0,1,1,0,0,2,0,2
1719,2009,Brisbane,Medical treatment,1,1,0,1,0,0,0,112,0,0,134,10,144
1720,2009,Brisbane,Medical treatment,1,1,0,1,0,0,1,4,0,0,5,0,5
1721,2009,Brisbane,Medical treatment,1,1,0,1,0,1,0,2,0,0,2,0,2
1722,2009,Brisbane,Medical treatment,1,1,0,1,1,0,0,1,0,0,3,0,3
1723,2009,Brisbane,Medical treatment,1,1,1,0,0,0,0,146,0,0,185,23,208
1724,2009,Brisbane,Medical treatment,1,1,1,0,0,0,1,10,0,0,11,0,11
1725,2009,Brisbane,Medical treatment,1,1,1,0,0,1,0,5,0,0,6,0,6
1726,2009,Brisbane,Medical treatment,1,1,1,0,1,0,0,128,0,0,163,22,185
1727,2009,Brisbane,Medical treatment,1,1,1,0,1,0,1,6,0,0,6,2,8
1728,2009,Brisbane,Medical treatment,1,1,1,0,1,1,0,2,0,0,2,0,2
1729,2009,Brisbane,Medical treatment,1,1,1,1,0,0,0,23,0,0,26,1,27
1730,2009,Brisbane,Medical treatment,1,1,1,1,0,0,1,1,0,0,2,0,2
1731,2009,Brisbane,Medical treatment,1,1,1,1,0,1,0,1,0,0,1,0,1
1732,2009,Brisbane,Medical treatment,1,1,1,1,1,0,0,20,0,0,25,2,27
1733,2009,Brisbane,Minor injury,0,0,0,0,0,0,0,11,0,0,0,12,12
1734,2009,Brisbane,Minor injury,0,1,0,0,0,0,0,61,0,0,0,75,75
1735,2009,Brisbane,Minor injury,0,1,0,0,0,0,1,3,0,0,0,3,3
1736,2009,Brisbane,Minor injury,0,1,0,0,0,1,0,1,0,0,0,1,1
1737,2009,Brisbane,Minor injury,0,1,0,0,1,0,0,2,0,0,0,2,2
1738,2009,Brisbane,Minor injury,0,1,0,1,0,0,0,15,0,0,0,17,17
1739,2009,Brisbane,Minor injury,0,1,0,1,0,0,1,1,0,0,0,1,1
1740,2009,Brisbane,Minor injury,0,1,1,0,0,0,0,23,0,0,0,26,26
1741,2009,Brisbane,Minor injury,0,1,1,0,0,0,1,2,0,0,0,2,2
1742,2009,Brisbane,Minor injury,0,1,1,0,1,0,0,31,0,0,0,38,38
1743,2009,Brisbane,Minor injury,0,1,1,1,0,0,0,1,0,0,0,1,1
1744,2009,Brisbane,Minor injury,0,1,1,1,0,0,1,1,0,0,0,1,1
1745,2009,Brisbane,Minor injury,0,1,1,1,1,0,0,3,0,0,0,3,3
1746,2009,Brisbane,Minor injury,1,0,0,0,0,0,0,167,0,0,0,180,180
1747,2009,Brisbane,Minor injury,1,0,0,0,0,0,1,8,0,0,0,8,8
1748,2009,Brisbane,Minor injury,1,0,0,0,0,1,0,1,0,0,0,1,1
1749,2009,Brisbane,Minor injury,1,0,0,0,1,0,0,11,0,0,0,12,12
1750,2009,Brisbane,Minor injury,1,0,0,1,0,0,0,50,0,0,0,57,57
1751,2009,Brisbane,Minor injury,1,0,0,1,1,0,0,1,0,0,0,1,1
1752,2009,Brisbane,Minor injury,1,0,1,0,0,0,0,62,0,0,0,72,72
1753,2009,Brisbane,Minor injury,1,0,1,0,0,0,1,5,0,0,0,5,5
1754,2009,Brisbane,Minor injury,1,0,1,0,0,1,0,1,0,0,0,1,1
1755,2009,Brisbane,Minor injury,1,0,1,0,0,1,1,1,0,0,0,1,1
1756,2009,Brisbane,Minor injury,1,0,1,0,1,0,0,43,0,0,0,49,49
1757,2009,Brisbane,Minor injury,1,0,1,0,1,0,1,1,0,0,0,3,3
1758,2009,Brisbane,Minor injury,1,0,1,1,0,0,0,5,0,0,0,7,7
1759,2009,Brisbane,Minor injury,1,0,1,1,0,0,1,2,0,0,0,3,3
1760,2009,Brisbane,Minor injury,1,0,1,1,1,0,0,2,0,0,0,2,2
1761,2009,Brisbane,Minor injury,1,1,0,0,0,0,0,122,0,0,0,151,151
1762,2009,Brisbane,Minor injury,1,1,0,0,0,0,1,10,0,0,0,10,10
1763,2009,Brisbane,Minor injury,1,1,0,0,0,1,0,1,0,0,0,1,1
1764,2009,Brisbane,Minor injury,1,1,0,0,1,0,0,6,0,0,0,6,6
1765,2009,Brisbane,Minor injury,1,1,0,1,0,0,0,40,0,0,0,50,50
1766,2009,Brisbane,Minor injury,1,1,0,1,0,0,1,1,0,0,0,1,1
1767,2009,Brisbane,Minor injury,1,1,1,0,0,0,0,44,0,0,0,51,51
1768,2009,Brisbane,Minor injury,1,1,1,0,0,0,1,6,0,0,0,8,8
1769,2009,Brisbane,Minor injury,1,1,1,0,1,0,0,65,0,0,0,79,79
1770,2009,Brisbane,Minor injury,1,1,1,0,1,0,1,2,0,0,0,2,2
1771,2009,Brisbane,Minor injury,1,1,1,0,1,1,0,1,0,0,0,1,1
1772,2009,Brisbane,Minor injury,1,1,1,1,0,0,0,16,0,0,0,23,23
1773,2009,Brisbane,Minor injury,1,1,1,1,0,0,1,2,0,0,0,2,2
1774,2009,Brisbane,Minor injury,1,1,1,1,1,0,0,10,0,0,0,11,11
1775,2009,Brisbane,Property damage only,0,0,0,0,0,0,0,84,0,0,0,0,0
1776,2009,Brisbane,Property damage only,0,1,0,0,0,0,0,135,0,0,0,0,0
1777,2009,Brisbane,Property damage only,0,1,0,0,0,0,1,11,0,0,0,0,0
1778,2009,Brisbane,Property damage only,0,1,0,0,0,1,0,1,0,0,0,0,0
1779,2009,Brisbane,Property damage only,0,1,0,0,1,0,0,11,0,0,0,0,0
1780,2009,Brisbane,Property damage only,0,1,0,1,0,0,0,34,0,0,0,0,0
1781,2009,Brisbane,Property damage only,0,1,0,1,0,0,1,2,0,0,0,0,0
1782,2009,Brisbane,Property damage only,0,1,0,1,1,0,0,1,0,0,0,0,0
1783,2009,Brisbane,Property damage only,0,1,1,0,0,0,0,39,0,0,0,0,0
1784,2009,Brisbane,Property damage only,0,1,1,0,0,0,1,1,0,0,0,0,0
1785,2009,Brisbane,Property damage only,0,1,1,0,0,1,0,1,0,0,0,0,0
1786,2009,Brisbane,Property damage only,0,1,1,0,1,0,0,62,0,0,0,0,0
1787,2009,Brisbane,Property damage only,0,1,1,1,0,0,0,5,0,0,0,0,0
1788,2009,Brisbane,Property damage only,0,1,1,1,1,0,0,2,0,0,0,0,0
1789,2009,Brisbane,Property damage only,1,0,0,0,0,0,0,480,0,0,0,0,0
1790,2009,Brisbane,Property damage only,1,0,0,0,0,0,1,53,0,0,0,0,0
1791,2009,Brisbane,Property damage only,1,0,0,0,0,1,0,6,0,0,0,0,0
1792,2009,Brisbane,Property damage only,1,0,0,0,0,1,1,1,0,0,0,0,0
1793,2009,Brisbane,Property damage only,1,0,0,0,1,0,0,30,0,0,0,0,0
1794,2009,Brisbane,Property damage only,1,0,0,0,1,0,1,1,0,0,0,0,0
1795,2009,Brisbane,Property damage only,1,0,0,1,0,0,0,112,0,0,0,0,0
1796,2009,Brisbane,Property damage only,1,0,0,1,0,0,1,6,0,0,0,0,0
1797,2009,Brisbane,Property damage only,1,0,0,1,1,0,0,2,0,0,0,0,0
1798,2009,Brisbane,Property damage only,1,0,1,0,0,0,0,252,0,0,0,0,0
1799,2009,Brisbane,Property damage only,1,0,1,0,0,0,1,40,0,0,0,0,0
1800,2009,Brisbane,Property damage only,1,0,1,0,0,1,0,6,0,0,0,0,0
1801,2009,Brisbane,Property damage only,1,0,1,0,0,1,1,1,0,0,0,0,0
1802,2009,Brisbane,Property damage only,1,0,1,0,1,0,0,208,0,0,0,0,0
1803,2009,Brisbane,Property damage only,1,0,1,0,1,0,1,1,0,0,0,0,0
1804,2009,Brisbane,Property damage only,1,0,1,0,1,1,0,2,0,0,0,0,0
1805,2009,Brisbane,Property damage only,1,0,1,1,0,0,0,11,0,0,0,0,0
1806,2009,Brisbane,Property damage only,1,0,1,1,0,1,0,1,0,0,0,0,0
1807,2009,Brisbane,Property damage only,1,0,1,1,1,0,0,16,0,0,0,0,0
1808,2009,Brisbane,Property damage only,1,1,0,0,0,0,0,211,0,0,0,0,0
1809,2009,Brisbane,Property damage only,1,1,0,0,0,0,1,18,0,0,0,0,0
1810,2009,Brisbane,Property damage only,1,1,0,0,0,1,0,8,0,0,0,0,0
1811,2009,Brisbane,Property damage only,1,1,0,0,1,0,0,10,0,0,0,0,0
1812,2009,Brisbane,Property damage only,1,1,0,0,1,0,1,1,0,0,0,0,0
1813,2009,Brisbane,Property damage only,1,1,0,1,0,0,0,76,0,0,0,0,0
1814,2009,Brisbane,Property damage only,1,1,0,1,0,0,1,2,0,0,0,0,0
1815,2009,Brisbane,Property damage only,1,1,0,1,0,1,0,2,0,0,0,0,0
1816,2009,Brisbane,Property damage only,1,1,0,1,1,0,0,2,0,0,0,0,0
1817,2009,Brisbane,Property damage only,1,1,1,0,0,0,0,126,0,0,0,0,0
1818,2009,Brisbane,Property damage only,1,1,1,0,0,0,1,10,0,0,0,0,0
1819,2009,Brisbane,Property damage only,1,1,1,0,0,1,0,7,0,0,0,0,0
1820,2009,Brisbane,Property damage only,1,1,1,0,1,0,0,125,0,0,0,0,0
1821,2009,Brisbane,Property damage only,1,1,1,0,1,0,1,6,0,0,0,0,0
1822,2009,Brisbane,Property damage only,1,1,1,0,1,1,0,1,0,0,0,0,0
1823,2009,Brisbane,Property damage only,1,1,1,1,0,0,0,18,0,0,0,0,0
1824,2009,Brisbane,Property damage only,1,1,1,1,0,0,1,4,0,0,0,0,0
1825,2009,Brisbane,Property damage only,1,1,1,1,1,0,0,21,0,0,0,0,0
1826,2009,Brisbane,Property damage only,1,1,1,1,1,1,0,1,0,0,0,0,0
1827,2010,Brisbane,Fatal,0,1,0,0,0,0,0,1,1,2,0,0,3
1828,2010,Brisbane,Fatal,0,1,0,1,0,0,0,1,1,0,0,1,2
1829,2010,Brisbane,Fatal,0,1,1,0,0,0,0,1,1,1,1,0,3
1830,2010,Brisbane,Fatal,0,1,1,0,1,0,0,1,1,0,0,0,1
1831,2010,Brisbane,Fatal,1,0,0,0,0,0,0,13,14,1,1,1,17
1832,2010,Brisbane,Fatal,1,0,0,0,0,0,1,2,3,0,1,0,4
1833,2010,Brisbane,Fatal,1,0,0,0,0,1,0,1,1,0,0,1,2
1834,2010,Brisbane,Fatal,1,0,0,1,0,0,0,3,3,0,0,0,3
1835,2010,Brisbane,Fatal,1,0,0,1,0,0,1,1,1,0,0,0,1
1836,2010,Brisbane,Fatal,1,0,1,0,0,0,0,1,1,0,0,0,1
1837,2010,Brisbane,Fatal,1,0,1,0,1,0,0,4,4,2,1,0,7
